order_id,order_date,customer_id,product_id,category,quantity,unit_price,region,total_sales
5685,2024-10-06,744,447,Home,3,415.1,North,1245.3000000000002
5686,2024-02-24,1693,136,Electronics,5,67.55,West,337.75
5687,2024-02-28,1437,235,Home,5,223.58,East,1117.9
5688,2024-03-07,1971,120,Electronics,5,372.03,North,1860.1499999999999
5689,2024-05-23,2548,149,Home,5,273.42,South,1367.1000000000001
5690,2024-12-13,1965,1,Home,2,40.29,East,80.58
5691,2024-06-03,1058,207,Sports,2,477.72,West,955.44
5692,2024-04-29,2793,108,Electronics,4,209.97,North,839.88
5693,2024-06-01,1749,445,Sports,1,144.68,North,144.68
5694,2024-06-03,1276,180,Electronics,5,303.69,North,1518.45
5695,2024-06-21,2865,68,Fashion,1,424.87,South,424.87
5696,2024-08-25,873,153,Fashion,3,30.13,South,90.39
5697,2024-03-21,992,425,Sports,1,164.61,West,164.61
5698,2024-03-22,191,327,Fashion,1,452.01,East,452.01
5699,2024-11-09,2780,282,Fashion,2,110.59,East,221.18
5700,2024-11-17,57,334,Electronics,1,330.67,East,330.67
5701,2024-05-08,986,460,Sports,2,382.95,East,765.9
5702,2024-06-10,782,386,Home,3,59.28,West,177.84
5703,2024-05-03,2916,446,Sports,2,176.59,North,353.18
5704,2024-10-01,1124,160,Home,5,262.61,West,1313.0500000000002
5705,2024-03-01,1294,427,Electronics,5,143.18,East,715.9000000000001
5706,2024-09-18,2617,102,Home,5,90.0,East,450.0
5707,2024-11-23,1682,247,Sports,2,405.93,South,811.86
5708,2024-09-01,395,356,Electronics,3,144.06,South,432.18
5709,2024-05-22,880,394,Sports,3,402.12,East,1206.3600000000001
5710,2024-12-02,1026,313,Home,4,428.54,West,1714.16
5711,2024-01-26,1565,74,Fashion,3,138.97,North,416.90999999999997
5712,2024-12-26,305,51,Electronics,2,351.02,West,702.04
5713,2024-02-24,1875,409,Fashion,2,178.16,North,356.32
5714,2024-05-26,246,370,Home,5,307.56,North,1537.8
5715,2024-07-31,1567,136,Fashion,2,204.09,East,408.18
5716,2024-09-06,1288,446,Fashion,4,59.01,South,236.04
5717,2024-06-21,2949,25,Electronics,5,473.4,South,2367.0
5718,2024-11-10,717,382,Sports,3,498.53,West,1495.59
5719,2024-11-22,1762,271,Sports,4,491.95,South,1967.8
5720,2024-08-11,1443,472,Fashion,2,44.77,West,89.54
5721,2024-06-25,2608,48,Fashion,3,387.17,West,1161.51
5722,2024-09-23,2243,454,Fashion,3,175.45,North,526.3499999999999
5723,2024-03-31,2900,261,Sports,3,46.26,South,138.78
5724,2024-08-26,1977,122,Fashion,2,88.1,West,176.2
5725,2024-02-16,761,422,Sports,1,181.31,East,181.31
5726,2024-03-13,1977,94,Fashion,4,292.13,North,1168.52
5727,2024-10-11,1731,465,Sports,5,254.43,North,1272.15
5728,2024-03-16,502,393,Home,1,64.42,East,64.42
5729,2024-05-11,1925,80,Home,4,239.81,South,959.24
5730,2024-06-29,1022,8,Fashion,4,29.42,North,117.68
5731,2024-02-03,2601,473,Sports,4,344.32,North,1377.28
5732,2024-03-22,2637,404,Home,2,39.81,North,79.62
5733,2024-07-02,2477,183,Fashion,1,166.71,South,166.71
5734,2024-05-04,1031,170,Home,4,47.09,West,188.36
5735,2024-03-31,891,311,Home,2,409.73,East,819.46
5736,2024-08-17,1455,437,Sports,5,164.67,West,823.3499999999999
5737,2024-05-01,1160,103,Sports,5,361.28,South,1806.3999999999999
5738,2024-04-13,349,198,Fashion,3,168.4,West,505.20000000000005
5739,2024-01-20,1806,181,Sports,2,301.06,West,602.12
5740,2024-01-12,318,77,Electronics,3,18.16,South,54.480000000000004
5741,2024-05-03,1196,58,Sports,4,146.19,South,584.76
5742,2024-09-16,2943,184,Sports,2,359.09,North,718.18
5743,2024-06-16,2822,170,Fashion,5,419.14,South,2095.7
5744,2024-01-31,949,225,Home,3,424.56,North,1273.68
5745,2024-01-23,1719,309,Sports,5,481.6,North,2408.0
5746,2024-04-24,2017,146,Sports,3,460.05,North,1380.15
5747,2024-09-12,1421,44,Home,5,442.47,South,2212.3500000000004
5748,2024-11-16,958,396,Home,5,246.08,West,1230.4
5749,2024-11-23,2548,54,Fashion,1,314.26,South,314.26
5750,2024-02-05,1442,50,Electronics,1,337.69,West,337.69
5751,2024-09-10,263,164,Electronics,4,350.8,South,1403.2
5752,2024-06-23,1580,213,Sports,4,117.37,East,469.48
5753,2024-08-27,829,467,Home,2,84.42,West,168.84
5754,2024-08-24,512,277,Electronics,2,301.45,North,602.9
5755,2024-03-01,46,158,Home,2,221.34,South,442.68
5756,2024-05-11,1560,407,Electronics,1,207.25,West,207.25
5757,2024-05-30,1400,443,Fashion,5,226.12,North,1130.6
5758,2024-10-14,1718,217,Fashion,5,281.46,West,1407.3
5759,2024-12-17,18,204,Sports,1,171.82,West,171.82
5760,2024-11-07,2465,323,Electronics,5,446.68,East,2233.4
5761,2024-01-11,2584,276,Electronics,2,296.29,East,592.58
5762,2024-11-30,1827,116,Sports,3,84.28,West,252.84
5763,2024-02-25,412,83,Electronics,5,112.26,East,561.3000000000001
5764,2024-05-26,2760,262,Home,5,415.71,North,2078.5499999999997
5765,2024-12-16,678,240,Home,5,421.03,West,2105.1499999999996
5766,2024-08-03,2224,275,Electronics,3,118.33,East,354.99
5767,2024-09-28,1276,414,Sports,4,113.55,North,454.2
5768,2024-08-05,2448,296,Home,2,273.69,West,547.38
5769,2024-02-24,1875,45,Sports,2,456.67,East,913.34
5770,2024-11-14,1276,337,Home,1,252.56,North,252.56
5771,2024-06-27,1408,155,Sports,4,156.99,North,627.96
5772,2024-03-18,361,74,Home,3,471.59,North,1414.77
5773,2024-02-25,2391,377,Fashion,2,459.74,South,919.48
5774,2024-09-10,2161,7,Fashion,2,276.3,West,552.6
5775,2024-07-13,971,191,Sports,3,160.87,West,482.61
5776,2024-06-13,1008,373,Home,2,461.92,East,923.84
5777,2024-07-09,1967,107,Fashion,4,130.1,West,520.4
5778,2024-04-11,1157,177,Electronics,4,358.23,South,1432.92
5779,2024-09-26,1385,457,Electronics,4,106.51,East,426.04
5780,2024-07-12,2064,13,Sports,2,379.63,West,759.26
5781,2024-08-23,2660,449,Sports,4,457.64,North,1830.56
5782,2024-04-25,1915,101,Electronics,5,164.98,East,824.9
5783,2024-02-22,1026,391,Home,4,401.59,East,1606.36
5784,2024-11-24,255,50,Electronics,5,216.2,South,1081.0
5785,2024-08-08,2907,275,Fashion,4,340.42,East,1361.68
5786,2024-08-07,1346,210,Home,4,317.24,East,1268.96
5787,2024-08-14,1385,156,Electronics,5,171.65,South,858.25
5788,2024-01-13,2304,22,Sports,1,328.98,North,328.98
5789,2024-06-30,1707,392,Home,1,410.27,West,410.27
5790,2024-12-29,875,248,Sports,5,12.19,South,60.949999999999996
5791,2024-02-18,562,28,Sports,4,222.64,East,890.56
5792,2024-05-06,1419,9,Electronics,4,45.56,South,182.24
5793,2024-01-21,2860,95,Fashion,4,255.64,West,1022.56
5794,2024-03-17,462,332,Electronics,1,87.84,North,87.84
5795,2024-04-09,1388,378,Fashion,2,343.4,South,686.8
5796,2024-02-07,842,160,Home,1,175.7,East,175.7
5797,2024-12-29,2876,209,Home,1,466.88,West,466.88
5798,2024-09-28,2092,86,Electronics,4,321.4,East,1285.6
5799,2024-09-17,2371,74,Sports,1,263.61,West,263.61
5800,2024-09-01,32,228,Sports,1,476.75,North,476.75
5801,2024-09-21,305,288,Sports,5,431.03,West,2155.1499999999996
5802,2024-10-31,375,236,Fashion,2,348.1,West,696.2
5803,2024-02-06,1655,353,Sports,4,253.36,East,1013.44
5804,2024-03-07,1932,420,Electronics,2,214.97,East,429.94
5805,2024-05-26,747,12,Home,4,405.94,East,1623.76
5806,2024-08-15,1285,391,Electronics,5,25.06,West,125.3
5807,2024-06-21,482,117,Sports,4,191.6,North,766.4
5808,2024-06-06,400,42,Electronics,4,411.05,West,1644.2
5809,2024-04-06,1702,62,Fashion,4,99.95,North,399.8
5810,2024-03-14,1258,133,Home,1,41.35,West,41.35
5811,2024-09-18,598,49,Fashion,1,304.27,South,304.27
5812,2024-10-27,2714,283,Home,2,285.69,East,571.38
5813,2024-05-09,187,437,Home,2,223.94,West,447.88
5814,2024-09-06,1169,231,Electronics,1,253.29500000000002,West,253.29500000000002
5815,2024-06-15,2031,189,Electronics,2,247.0,South,494.0
5816,2024-09-02,2146,215,Fashion,2,41.91,East,83.82
5817,2024-04-27,2455,482,Fashion,5,85.4,East,427.0
5818,2024-06-09,1419,470,Fashion,4,265.34,North,1061.36
5819,2024-12-07,1589,4,Electronics,5,135.38,South,676.9
5820,2024-03-11,579,243,Fashion,3,406.94,North,1220.82
5821,2024-11-12,2035,113,Fashion,5,438.92,East,2194.6
5822,2024-01-04,198,369,Electronics,1,301.61,West,301.61
5823,2024-01-13,960,442,Home,2,281.43,West,562.86
5824,2024-01-12,2127,38,Electronics,1,416.4,South,416.4
5825,2024-09-26,2732,125,Fashion,1,435.2,East,435.2
5826,2024-06-05,617,201,Electronics,2,140.66,West,281.32
5827,2024-05-11,1353,22,Home,4,489.15,East,1956.6
5828,2024-04-19,476,271,Fashion,2,277.57,South,555.14
5829,2024-08-13,1878,51,Sports,1,332.52,West,332.52
5830,2024-12-22,1042,341,Home,1,258.61,East,258.61
5831,2024-11-22,320,181,Home,2,93.57,West,187.14
5832,2024-10-11,367,10,Fashion,3,113.67,West,341.01
5833,2024-07-21,1349,158,Electronics,4,151.13,South,604.52
5834,2024-04-28,2942,447,Fashion,2,76.44,West,152.88
5835,2024-01-16,2748,15,Home,2,312.69,East,625.38
5836,2024-10-24,77,188,Home,4,482.63,West,1930.52
5837,2024-05-21,1790,447,Home,5,75.67,South,378.35
5838,2024-04-11,79,101,Sports,1,70.05,South,70.05
5839,2024-05-09,531,320,Fashion,1,218.31,West,218.31
5840,2024-02-21,2687,454,Home,4,490.79,West,1963.16
5841,2024-07-23,909,406,Home,1,42.17,East,42.17
5842,2024-11-07,1556,43,Electronics,5,84.23,West,421.15000000000003
5843,2024-05-17,386,436,Electronics,5,480.48,South,2402.4
5844,2024-01-08,1909,152,Fashion,2,465.62,West,931.24
5845,2024-10-10,494,108,Fashion,1,229.64,North,229.64
5846,2024-01-06,2698,185,Electronics,4,454.21,West,1816.84
5847,2024-06-23,2868,55,Home,1,212.95,West,212.95
5848,2024-07-25,2100,384,Electronics,5,37.41,East,187.04999999999998
5849,2024-12-17,503,23,Electronics,2,337.01,North,674.02
5850,2024-03-10,2976,475,Home,1,75.87,West,75.87
5851,2024-04-19,936,252,Sports,2,457.8,South,915.6
5852,2024-06-27,2939,39,Home,1,111.1,South,111.1
5853,2024-12-09,1116,439,Sports,4,22.1,East,88.4
5854,2024-03-01,695,267,Home,3,62.93,South,188.79
5855,2024-12-09,1002,76,Electronics,4,248.09,East,992.36
5856,2024-04-17,1422,15,Electronics,5,479.02,West,2395.1
5857,2024-06-04,2738,416,Fashion,4,265.06,North,1060.24
5858,2024-06-21,2159,232,Home,1,304.33,East,304.33
5859,2024-04-27,1827,172,Sports,2,48.4,North,96.8
5860,2024-09-10,1473,53,Sports,5,201.28,South,1006.4
5861,2024-06-20,2600,167,Fashion,1,365.61,East,365.61
5862,2024-10-07,2828,326,Sports,5,12.05,South,60.25
5863,2024-01-19,1863,87,Fashion,5,217.06,North,1085.3
5864,2024-11-27,1706,70,Fashion,1,437.88,South,437.88
5865,2024-07-26,1799,498,Home,3,301.38,North,904.14
5866,2024-05-08,2806,213,Electronics,1,155.46,South,155.46
5867,2024-02-16,2450,492,Sports,2,297.27,West,594.54
5868,2024-12-16,872,79,Home,5,142.38,South,711.9
5869,2024-12-24,1254,75,Sports,3,221.58,West,664.74
5870,2024-01-20,1405,471,Electronics,2,463.17,South,926.34
5871,2024-12-27,1224,279,Sports,4,363.58,North,1454.32
5872,2024-11-22,1972,196,Fashion,4,305.36,North,1221.44
5873,2024-08-18,2212,187,Fashion,4,117.45,South,469.8
5874,2024-03-11,1362,435,Electronics,4,59.8,West,239.2
5875,2024-02-04,786,237,Home,1,235.53,North,235.53
5876,2024-03-03,2120,172,Sports,1,446.04,South,446.04
5877,2024-05-17,1904,330,Fashion,3,217.83,South,653.49
5878,2024-05-12,2410,482,Electronics,3,476.54,East,1429.6200000000001
5879,2024-03-03,2424,254,Sports,1,253.29500000000002,West,253.29500000000002
5880,2024-02-18,1895,254,Fashion,1,365.54,East,365.54
5881,2024-06-23,2493,136,Home,2,367.74,West,735.48
5882,2024-02-18,2502,153,Home,3,361.21,North,1083.6299999999999
5883,2024-03-31,2088,20,Home,5,426.75,South,2133.75
5884,2024-12-02,1119,131,Fashion,1,187.83,East,187.83
5885,2024-01-11,661,459,Electronics,4,245.57,North,982.28
5886,2024-11-22,1250,3,Fashion,3,167.75,West,503.25
5887,2024-04-26,1870,429,Home,2,139.07,North,278.14
5888,2024-10-08,1644,36,Electronics,2,489.1,South,978.2
5889,2024-09-21,240,473,Electronics,4,178.86,North,715.44
5890,2024-03-05,2802,373,Home,5,133.82,West,669.0999999999999
5891,2024-05-10,1324,156,Fashion,3,311.43,West,934.29
5892,2024-03-13,2627,368,Home,4,118.98,South,475.92
5893,2024-07-11,1576,177,Home,1,490.59,South,490.59
5894,2024-12-15,1016,495,Sports,2,429.19,North,858.38
5895,2024-03-14,1357,434,Sports,4,482.32,East,1929.28
5896,2024-07-13,1516,490,Electronics,2,189.9,North,379.8
5897,2024-10-14,1412,171,Electronics,2,471.34,West,942.68
5898,2024-07-12,1452,129,Electronics,1,139.25,South,139.25
5899,2024-08-23,472,436,Sports,5,152.14,North,760.6999999999999
5900,2024-03-05,1886,479,Electronics,1,417.19,West,417.19
5901,2024-09-02,2406,123,Electronics,4,420.41,West,1681.64
5902,2024-04-23,1277,361,Home,2,257.44,North,514.88
5903,2024-06-22,2300,130,Electronics,3,73.19,East,219.57
5904,2024-08-09,789,204,Home,2,294.37,North,588.74
5905,2024-01-23,1196,36,Fashion,5,14.02,East,70.1
5906,2024-12-19,221,353,Fashion,3,470.83,North,1412.49
5907,2024-09-10,1724,206,Home,1,167.55,South,167.55
5908,2024-02-24,1652,166,Sports,4,372.17,South,1488.68
5909,2024-08-21,1301,249,Sports,1,325.92,North,325.92
5910,2024-10-07,1987,346,Home,1,274.12,West,274.12
5911,2024-10-06,1436,181,Electronics,3,193.31,East,579.9300000000001
5912,2024-04-23,2550,372,Fashion,4,73.22,East,292.88
5913,2024-06-03,2017,438,Home,4,358.46,East,1433.84
5914,2024-02-03,1920,186,Home,1,192.94,West,192.94
5915,2024-08-10,2304,470,Sports,5,253.29500000000002,West,1266.4750000000001
5916,2024-05-22,2768,166,Electronics,4,498.49,East,1993.96
5917,2024-02-08,1224,38,Fashion,3,448.96,South,1346.8799999999999
5918,2024-07-10,2810,451,Home,2,58.05,South,116.1
5919,2024-01-07,632,52,Electronics,1,335.32,West,335.32
5920,2024-12-28,715,70,Home,3,266.67,North,800.01
5921,2024-11-04,959,154,Home,2,470.1,South,940.2
5922,2024-05-22,2966,494,Home,2,447.98,East,895.96
5923,2024-10-26,499,272,Sports,4,232.69,West,930.76
5924,2024-07-26,979,92,Electronics,1,253.29500000000002,East,253.29500000000002
5925,2024-12-05,2515,457,Fashion,3,222.62,South,667.86
5926,2024-10-23,2582,398,Electronics,2,336.63,West,673.26
5927,2024-10-04,2115,180,Fashion,3,369.28,South,1107.84
5928,2024-11-12,1577,253,Sports,2,258.53,East,517.06
5929,2024-08-12,1088,244,Home,1,76.72,North,76.72
5930,2024-10-05,2117,316,Fashion,2,295.25,East,590.5
5931,2024-06-25,2652,49,Electronics,3,350.29,East,1050.8700000000001
5932,2024-12-07,479,455,Sports,1,437.24,North,437.24
5933,2024-11-23,1383,39,Home,2,404.36,South,808.72
5934,2024-10-20,614,262,Sports,2,383.49,North,766.98
5935,2024-07-31,2151,297,Sports,1,178.45,South,178.45
5936,2024-07-13,1327,49,Home,4,67.32,North,269.28
5937,2024-02-26,2604,263,Electronics,2,90.13,North,180.26
5938,2024-11-02,1133,297,Home,3,194.13,West,582.39
5939,2024-11-17,2619,172,Fashion,1,404.3,West,404.3
5940,2024-12-30,2162,325,Home,3,39.73,South,119.19
5941,2024-08-04,782,57,Home,2,432.44,South,864.88
5942,2024-04-10,173,256,Sports,1,263.85,West,263.85
5943,2024-04-19,1199,318,Electronics,3,107.68,West,323.04
5944,2024-01-21,1263,386,Home,5,372.56,West,1862.8
5945,2024-12-30,1557,417,Sports,5,399.85,North,1999.25
5946,2024-01-27,77,202,Home,4,414.79,East,1659.16
5947,2024-07-18,203,79,Sports,5,490.92,South,2454.6
5948,2024-08-19,1513,389,Electronics,1,108.55,East,108.55
5949,2024-07-21,2871,459,Fashion,5,323.95,West,1619.75
5950,2024-04-20,2383,128,Fashion,4,296.65,North,1186.6
5951,2024-10-09,1231,387,Fashion,4,237.18,East,948.72
5952,2024-09-18,2241,37,Home,1,148.62,North,148.62
5953,2024-12-20,2670,399,Electronics,1,393.08,West,393.08
5954,2024-03-16,601,398,Sports,5,421.26,West,2106.3
5955,2024-07-14,1504,357,Fashion,2,137.01,South,274.02
5956,2024-01-16,1574,327,Fashion,4,455.96,South,1823.84
5957,2024-10-07,317,157,Electronics,2,161.1,South,322.2
5958,2024-10-09,289,436,Fashion,1,409.75,West,409.75
5959,2024-04-15,2306,398,Home,1,109.71,East,109.71
5960,2024-11-30,119,205,Electronics,2,135.94,West,271.88
5961,2024-09-14,2983,197,Sports,5,297.75,East,1488.75
5962,2024-04-14,186,113,Home,5,95.07,East,475.34999999999997
5963,2024-10-04,1371,454,Home,2,227.21,East,454.42
5964,2024-03-19,2259,388,Home,2,355.66,South,711.32
5965,2024-08-06,1703,361,Fashion,1,282.89,West,282.89
5966,2024-03-15,2393,289,Electronics,5,128.32,East,641.5999999999999
5967,2024-11-04,1738,405,Electronics,5,54.61,East,273.05
5968,2024-03-28,239,327,Electronics,4,176.42,West,705.68
5969,2024-12-22,2720,407,Electronics,2,304.93,West,609.86
5970,2024-03-04,2809,354,Sports,5,151.66,South,758.3
5971,2024-05-06,667,124,Electronics,3,152.13,East,456.39
5972,2024-06-05,2516,255,Sports,4,77.89,North,311.56
5973,2024-02-28,124,119,Home,1,72.46,East,72.46
5974,2024-04-01,229,236,Sports,2,354.83,West,709.66
5975,2024-12-23,748,20,Sports,2,114.76,North,229.52
5976,2024-09-25,1224,207,Sports,4,311.52,West,1246.08
5977,2024-12-16,706,310,Electronics,5,253.29500000000002,West,1266.4750000000001
5978,2024-01-09,692,53,Electronics,1,54.69,West,54.69
5979,2024-11-21,1272,455,Home,2,294.67,North,589.34
5980,2024-01-27,335,102,Home,4,181.85,West,727.4
5981,2024-05-11,1569,459,Electronics,2,18.12,South,36.24
5982,2024-01-05,2137,10,Sports,3,160.07,West,480.21
5983,2024-10-17,2417,309,Sports,5,339.81,East,1699.05
5984,2024-11-11,1470,148,Home,5,296.48,East,1482.4
5985,2024-05-15,2842,152,Home,3,69.37,West,208.11
5986,2024-03-16,718,307,Sports,5,398.24,North,1991.2
5987,2024-01-20,1972,427,Electronics,2,427.6,East,855.2
5988,2024-03-09,1119,288,Sports,4,213.06,East,852.24
5989,2024-01-28,1744,464,Electronics,3,464.8,North,1394.4
5990,2024-04-30,708,36,Sports,4,362.48,East,1449.92
5991,2024-03-28,1059,410,Electronics,5,253.29500000000002,South,1266.4750000000001
5992,2024-04-17,2970,72,Home,3,197.64,North,592.92
5993,2024-01-06,2966,210,Sports,3,89.86,North,269.58
5994,2024-05-08,2859,337,Fashion,4,441.9,East,1767.6
5995,2024-07-29,835,201,Sports,5,84.34,South,421.70000000000005
5996,2024-02-14,1499,224,Electronics,2,423.62,South,847.24
5997,2024-11-05,2192,382,Sports,2,409.75,East,819.5
5998,2024-07-01,2069,141,Fashion,1,396.61,East,396.61
5999,2024-03-29,2849,329,Sports,5,325.14,East,1625.6999999999998
6000,2024-04-29,571,450,Electronics,5,68.67,North,343.35
6001,2024-07-14,382,208,Sports,2,140.39,East,280.78
6002,2024-06-06,1222,254,Home,5,161.43,East,807.1500000000001
6003,2024-04-19,322,150,Sports,5,131.2,East,656.0
6004,2024-10-19,855,223,Home,2,99.49,South,198.98
6005,2024-06-16,1749,275,Fashion,5,118.95,North,594.75
6006,2024-02-23,1616,163,Electronics,3,52.24,South,156.72
6007,2024-07-10,1154,254,Sports,1,477.18,West,477.18
6008,2024-04-27,1899,153,Sports,2,32.77,North,65.54
6009,2024-09-29,2824,485,Fashion,1,440.33,South,440.33
6010,2024-08-11,1492,31,Home,5,387.81,South,1939.05
6011,2024-08-19,2055,133,Home,5,435.06,East,2175.3
6012,2024-03-12,2303,492,Sports,4,143.94,West,575.76
6013,2024-11-14,2542,84,Fashion,1,73.21,East,73.21
6014,2024-01-22,689,352,Home,4,436.81,South,1747.24
6015,2024-09-07,2771,37,Fashion,4,383.57,North,1534.28
6016,2024-12-30,239,5,Fashion,3,389.02,South,1167.06
6017,2024-02-24,217,92,Home,2,382.6,West,765.2
6018,2024-03-15,2006,172,Electronics,2,158.87,North,317.74
6019,2024-11-25,1736,191,Electronics,4,253.29500000000002,North,1013.1800000000001
6020,2024-09-16,192,254,Sports,5,227.63,East,1138.15
6021,2024-12-26,2703,106,Home,5,497.47,South,2487.3500000000004
6022,2024-10-13,251,96,Home,3,74.79,East,224.37
6023,2024-09-10,2356,382,Home,4,247.88,South,991.52
6024,2024-03-19,2471,244,Fashion,4,369.58,North,1478.32
6025,2024-03-10,1702,280,Fashion,4,339.18,East,1356.72
6026,2024-08-14,1688,251,Fashion,4,377.32,East,1509.28
6027,2024-09-29,2482,405,Fashion,4,204.84,South,819.36
6028,2024-04-27,435,421,Fashion,1,444.82,South,444.82
6029,2024-02-02,2175,480,Sports,2,355.53,East,711.06
6030,2024-05-31,460,80,Electronics,1,113.4,East,113.4
6031,2024-08-09,2889,11,Sports,5,437.47,South,2187.3500000000004
6032,2024-08-07,1691,317,Home,1,471.82,West,471.82
6033,2024-11-16,1064,179,Electronics,3,319.9,West,959.6999999999999
6034,2024-12-29,2114,154,Fashion,4,315.25,East,1261.0
6035,2024-08-04,2586,222,Fashion,4,226.47,East,905.88
6036,2024-09-08,894,395,Fashion,5,171.89,North,859.4499999999999
6037,2024-03-04,1564,367,Fashion,5,484.6,West,2423.0
6038,2024-03-11,2830,357,Sports,4,422.89,East,1691.56
6039,2024-02-29,2731,94,Electronics,1,205.74,North,205.74
6040,2024-06-04,2595,400,Home,1,299.32,West,299.32
6041,2024-02-24,1494,308,Sports,4,348.18,South,1392.72
6042,2024-02-05,1943,290,Sports,1,202.63,North,202.63
6043,2024-10-12,231,289,Sports,4,401.38,East,1605.52
6044,2024-10-11,331,249,Fashion,2,286.5,West,573.0
6045,2024-02-02,2877,273,Home,4,490.91,West,1963.64
6046,2024-12-19,2854,425,Sports,5,16.22,West,81.1
6047,2024-03-21,2867,290,Fashion,1,498.84,West,498.84
6048,2024-03-17,1005,193,Fashion,2,23.41,North,46.82
6049,2024-01-04,1662,214,Sports,5,294.3,East,1471.5
6050,2024-12-10,2518,15,Fashion,5,58.78,North,293.9
6051,2024-02-27,622,447,Fashion,2,33.74,East,67.48
6052,2024-08-04,493,218,Sports,5,253.29500000000002,West,1266.4750000000001
6053,2024-05-26,63,438,Electronics,4,162.22,East,648.88
6054,2024-04-19,734,114,Electronics,2,27.89,West,55.78
6055,2024-02-04,1479,382,Fashion,1,242.86,South,242.86
6056,2024-11-21,129,203,Fashion,4,184.83,West,739.32
6057,2024-07-23,2557,331,Electronics,1,55.06,South,55.06
6058,2024-12-06,454,70,Fashion,1,88.86,East,88.86
6059,2024-10-15,1514,147,Sports,1,20.21,West,20.21
6060,2024-01-27,2324,251,Home,4,487.61,South,1950.44
6061,2024-05-08,2258,433,Home,2,385.25,West,770.5
6062,2024-11-26,881,87,Electronics,1,348.16,North,348.16
6063,2024-01-20,1886,9,Electronics,2,399.35,North,798.7
6064,2024-02-14,1284,491,Sports,4,12.96,North,51.84
6065,2024-10-11,290,371,Home,2,163.2,North,326.4
6066,2024-09-16,92,69,Fashion,3,293.82,North,881.46
6067,2024-02-22,2340,36,Home,2,85.49,South,170.98
6068,2024-08-08,2619,111,Sports,5,140.49,North,702.45
6069,2024-11-09,1528,212,Fashion,1,202.89,West,202.89
6070,2024-09-05,2408,298,Sports,4,313.76,East,1255.04
6071,2024-05-16,379,469,Sports,1,328.04,North,328.04
6072,2024-03-02,1734,292,Home,4,291.93,South,1167.72
6073,2024-01-20,2870,120,Fashion,3,227.34,North,682.02
6074,2024-01-28,117,436,Sports,4,437.25,North,1749.0
6075,2024-05-14,2860,321,Electronics,1,363.35,North,363.35
6076,2024-11-05,2221,452,Sports,3,217.31,North,651.9300000000001
6077,2024-01-09,2010,157,Electronics,2,367.13,West,734.26
6078,2024-01-22,272,128,Electronics,3,229.64,West,688.92
6079,2024-12-29,1827,95,Electronics,4,495.48,East,1981.92
6080,2024-03-27,1503,72,Sports,1,413.11,East,413.11
6081,2024-06-07,168,345,Home,5,484.02,North,2420.1
6082,2024-08-11,40,60,Sports,3,253.29500000000002,South,759.885
6083,2024-12-23,2273,150,Electronics,1,161.32,North,161.32
6084,2024-01-23,1022,393,Sports,3,380.25,South,1140.75
6085,2024-08-09,31,235,Fashion,1,214.67,North,214.67
6086,2024-06-09,110,470,Fashion,1,67.84,South,67.84
6087,2024-05-04,1767,419,Sports,1,26.08,North,26.08
6088,2024-12-17,2241,390,Electronics,5,131.17,West,655.8499999999999
6089,2024-10-20,1763,22,Sports,3,463.39,South,1390.17
6090,2024-06-01,1285,115,Fashion,4,116.06,North,464.24
6091,2024-07-29,1023,325,Home,4,372.33,South,1489.32
6092,2024-01-07,35,311,Fashion,2,455.24,North,910.48
6093,2024-03-08,1002,42,Electronics,2,141.2,West,282.4
6094,2024-09-17,1127,181,Electronics,5,493.83,North,2469.15
6095,2024-08-30,1418,401,Fashion,5,379.21,West,1896.05
6096,2024-01-15,1163,199,Electronics,3,247.28,East,741.84
6097,2024-07-05,2829,181,Sports,4,301.16,North,1204.64
6098,2024-01-05,561,103,Sports,4,205.27,South,821.08
6099,2024-05-29,665,143,Sports,4,232.21,East,928.84
6100,2024-10-23,1248,257,Home,2,128.77,North,257.54
6101,2024-12-03,1372,265,Fashion,2,169.08,East,338.16
6102,2024-01-18,1283,474,Electronics,5,485.22,East,2426.1000000000004
6103,2024-08-24,1206,68,Home,4,152.81,North,611.24
6104,2024-11-18,2128,19,Electronics,4,216.74,North,866.96
6105,2024-06-30,493,269,Sports,3,263.28,South,789.8399999999999
6106,2024-09-09,2374,165,Fashion,3,249.74,West,749.22
6107,2024-02-02,2503,245,Fashion,4,48.64,East,194.56
6108,2024-09-21,97,133,Home,3,80.17,South,240.51
6109,2024-10-15,2537,89,Fashion,4,218.1,North,872.4
6110,2024-11-26,2837,495,Home,3,67.93,West,203.79000000000002
6111,2024-04-20,2837,246,Home,1,493.3,East,493.3
6112,2024-07-06,124,17,Home,5,306.36,South,1531.8000000000002
6113,2024-02-19,404,379,Fashion,3,99.2,West,297.6
6114,2024-05-19,213,335,Home,2,184.65,North,369.3
6115,2024-05-16,2437,209,Home,2,297.16,East,594.32
6116,2024-05-17,826,211,Electronics,3,200.91,East,602.73
6117,2024-03-13,2622,372,Home,4,20.56,West,82.24
6118,2024-08-11,2930,158,Fashion,3,133.71,West,401.13
6119,2024-11-24,824,386,Fashion,5,338.39,North,1691.9499999999998
6120,2024-02-17,2621,37,Fashion,2,183.67,North,367.34
6121,2024-07-20,1069,413,Fashion,3,18.58,West,55.739999999999995
6122,2024-08-31,2190,213,Sports,2,105.17,West,210.34
6123,2024-07-23,2582,36,Electronics,5,328.88,West,1644.4
